"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"201","일반유원시설업","03_07_09_P","5240000","CDFI5271002016000002","20160729","","03","폐업","03","폐업","20160807","","","","043-269-3650","","","충청북도 청주시 서원구 남이면","충청북도 청주시 서원구 남이면 사동구암로 57-0","28183","주식회사 지에이치","20160912145844","I","2018-08-31 23:59:59.0","","236682.63108900000","341628.27393300000","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","검사대상 1종 비검사대상 4종","","Y","","","","","","","","","","",
"202","일반유원시설업","03_07_09_P","5240000","CDFI5271002011000001","20110711","","03","폐업","03","폐업","20110822","","","","054-674-2277","","755805","경상북도 봉화군 봉화읍 내성리 354-1번지","경상북도 봉화군 봉화읍 내성천2길 81","","봉화워터파크장","20140812095224","I","2018-08-31 23:59:59.0","","354792.952921521","378211.058668401","허가유원시설업","","일반주거지역","1","주택가주변","","","체육시설","1","1","","","","","","","","","","","","","바디슬라이드, 사이드와인더","","Y","Y","Y","Y","","","","","","","",
"203","일반유원시설업","03_07_09_P","5240000","CDFI5271002012000001","20120707","","03","폐업","03","폐업","20180205","","","","054-674-2277","","755806","경상북도 봉화군 봉화읍 내성리 394-1번지","경상북도 봉화군 봉화읍 내성천2길 81","36239","봉화 워터파크","20180206154259","I","2018-08-31 23:59:59.0","","354662.701824365","377896.951949695","허가유원시설업","","일반주거지역","1","주택가주변","","","체육시설","1","","","","","","","","","","","","","","바디슬라이더, 사이더 와인더","2","Y","Y","Y","Y","","","","","","","",
"204","일반유원시설업","03_07_09_P","5250000","CDFI5271001995000001","19950311","","03","폐업","03","폐업","20100514","","","","054-788-7227","","767843","경상북도 울진군 온정면 선구리 852번지","경상북도 울진군 온정면 백암온천로 875","","백암산랜드","20100517090901","I","2018-08-31 23:59:59.0","","408687.824035625","363169.238123019","허가유원시설업","유원시설업","","1","기타","","","기타","1","","","","","","","","","","","","","100","바이킹,우주전투기,회전목마,범퍼카,다람쥐통","","N","N","N","N","","","","","","","100",
"205","일반유원시설업","03_07_09_P","4760000","CDFI5271001999000001","19990507","","03","폐업","03","폐업","20160919","","","","063-643-0881","","566812","전라북도 임실군 관촌면 관촌리 1010-17번지","전라북도 임실군 관촌면 춘향로 3441-26","55910","(유)사선대해피랜드","20160920155611","I","2018-08-31 23:59:59.0","","224115.319663","240967.405814","허가유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
"206","일반유원시설업","03_07_09_P","4720000","CDFI5271001997000001","19971031","","03","폐업","03","폐업","20080327","","","","063-263-6622","","565911","전라북도 완주군 운주면 산북리 산 23-30번지","","","양지대둔산랜드","20080327172840","I","2018-08-31 23:59:59.0","","229586.64385","290750.672717","허가유원시설업","유원시설업","","4","","","","기타","3","1","","","","","","","","","","","","1172","","","Y","Y","Y","Y","","","","","","","1172",
"207","일반유원시설업","03_07_09_P","4710000","CDFI5271002005000001","20050715","","03","폐업","03","폐업","20091005","","","","","","576805","전라북도 김제시 요촌동 81번지","","","중앙방방","20101019153629","I","2018-08-31 23:59:59.0","","","","허가유원시설업","유원시설업","일반상업지역","","주택가주변","","","","","","","","","","","","","","","","","58.8","","","","","","","","","","","","","59",
"208","일반유원시설업","03_07_09_P","4690000","CDFI5271002014000001","20140121","","03","폐업","03","폐업","20141226","","","","","","580803","전라북도 정읍시 수성동 574-1번지","전라북도 정읍시 정인1길 58 (수성동)","580803","팡팡 해피랜드","20141226172718","I","2018-08-31 23:59:59.0","","186654.034697","229735.413206","허가유원시설업","","일반상업지역","4","","","","근린생활시설","4","1","","","","","","","","","","","","330","타가디스코 1점","","Y","Y","Y","Y","","","","","","","330",
"209","일반유원시설업","03_07_09_P","4670000","CDFI5271002008000001","20080501","","03","폐업","03","폐업","20080730","","","","453-1525","","573843","전라북도 군산시 성산면 성덕리 430-17","전라북도 군산시 성산면 철새로 53","","금강랜드","20200805102409","U","2020-08-07 02:40:00.0","","178166.393453","279577.232027","허가유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"210","일반유원시설업","03_07_09_P","4640000","CDFI5271002002000001","20020206","","03","폐업","03","폐업","20070719","","","","246-5451","","561222","전라북도 전주시 덕진구 우아동2가 927-6번지","전라북도 전주시 덕진구 아중중앙로 8 (우아동2가)","561222","(유)호암비취랜드","20131231091949","I","2018-08-31 23:59:59.0","","215542.917867","258808.584471","허가유원시설업","유원시설업","","5","","","","","5","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
"211","일반유원시설업","03_07_09_P","4640000","CDFI5271002010000001","20101119","","03","폐업","03","폐업","20140630","","","","","","560802","전라북도 전주시 완산구 고사동 105번지","전라북도 전주시 완산구 전주객사4길 24-47  (고사동)","","엔떼피아랜드","20140801145416","I","2018-08-31 23:59:59.0","","212995.955596","257686.605527","허가유원시설업","","일반상업지역","4","기타","","","기타","4","","","","","","","","","","","","","495","타가타 디스코 1대","1","Y","Y","Y","Y","","","","","","","495",
"212","일반유원시설업","03_07_09_P","3820000","CDFI5271002011000001","20110914","","03","폐업","03","폐업","20111228","","","","031-873-0808","","480842","경기도 의정부시 의정부동","경기도 의정부시 태평로99번길 17 (의정부동)","480842","놀이랜드","20111229142442","I","2018-08-31 23:59:59.0","","204396.176526559","470957.285120693","허가유원시설업","","상업지역","6","기타","","","기타","6","2","","","","","","","","","","","","696","타가 디스코","","","","","","","","","","","","696",
"213","일반유원시설업","03_07_09_P","3820000","CDFI5271002011000002","20111104","","03","폐업","03","폐업","20170303","","","","","","480843","경기도 의정부시 의정부동 184-1번지","경기도 의정부시 행복로 47 (의정부동, 지상1층)","11692","해피팡팡랜드","20170303153926","I","2018-08-31 23:59:59.0","","204382.565556172","471158.61781122","허가유원시설업","","일반상업지역","3","기타","","","유통시설","1","0","","","","","","","","","","","","180","디스코팡팡(타가다디스코)","","Y","Y","","Y","","","","","","","180",
"214","일반유원시설업","03_07_09_P","3820000","CDFI5271002011000003","20111104","","03","폐업","03","폐업","20140930","","","","","","480843","경기도 의정부시 의정부동 193-1번지","경기도 의정부시 호국로1298번길 55  (의정부동)","","팡팡플레이","20140930173610","I","2018-08-31 23:59:59.0","","204217.272999911","470950.306957752","허가유원시설업","","일반상업지역","5","기타","","","유통시설","3","","","","","","","","","","","","","2133","디스코팡팡,범퍼카,미니놀구,뮤직댄스,컨슈팅","","Y","Y","Y","Y","","","","","","","2133",
"215","일반유원시설업","03_07_09_P","4000000","CDFI5271002012000001","20121221","","03","폐업","03","폐업","20150630","","","","","","447804","경기도 오산시 원동 762-16번지 지하 1층","경기도 오산시 대원로 14 (원동)","447804","아폴로 디팡","20150708160757","I","2018-08-31 23:59:59.0","","206146.215028555","404931.462029141","허가유원시설업","","상업지역","","기타","","","","","1","","","","","","","","","","","","246.71","1(아폴로디팡)","","Y","Y","Y","Y","","","","","","","247",
"216","일반유원시설업","03_07_09_P","5590000","CDFI5271002003000001","19901229","","03","폐업","03","폐업","20060329","","","","031)855-7788","","482812","경기도 양주시 장흥면 일영리 44-18번지","경기도 양주시 장흥면 권율로 120","","(주)두리훼미리랜드","20060329125701","I","2018-08-31 23:59:59.0","","195565.233262979","469125.128528798","허가유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
"217","일반유원시설업","03_07_09_P","5590000","CDFI5271002009000001","20090731","","03","폐업","03","폐업","20090830","","","","","","482080","경기도 양주시 만송동 30번지 MBC문화동산(대장금테마파크 내)","경기도 양주시 만송로 394-104  (만송동,MBC문화동산(대장금테마파크 내))","","에어슬라이딩 워터파크 (주)나우홀릭","20090917092801","I","2018-08-31 23:59:59.0","","208800.63428094","476541.746124662","허가유원시설업","","","","","","","문화시설","","","","","","","","","","","","","","","수영장슬라이드, 미니에어바운스 4대","1","Y","Y","Y","Y","","","","","","","",
"218","일반유원시설업","03_07_09_P","5590000","CDFI5271002015000001","20150112","","03","폐업","03","폐업","20150222","","","","070-8895-6952","","482130","경기도 양주시 옥정동 799번지","경기도 양주시 청담로116번길 306-46 (옥정동)","482130","청미원눈썰매장","20150328132850","I","2018-08-31 23:59:59.0","","206616.645034989","479726.492296803","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","4종, 15기(회전그네 1, 미니바이킹 1, 미니에어바운스 7, 미니범퍼카 6)","","Y","","Y","Y","","","","","","","",
"219","일반유원시설업","03_07_09_P","5590000","CDFI5271002015000002","20150116","","03","폐업","03","폐업","20150222","","","","031-821-2200","","482110","경기도 양주시 삼숭동 207번지 양주눈썰매장내","","","트렌디레저","20150328132941","I","2018-08-31 23:59:59.0","","208923.541029215","476645.413598574","허가유원시설업","","관리지역","","기타","","","","","","","","","","","","","","","","","","1종, 1기 (회전그네 1)","","Y","","Y","Y","","","","","","","",
"220","일반유원시설업","03_07_09_P","5590000","CDFI5271002016000001","20160114","","03","폐업","03","폐업","","","","","031-865-1132","","","경기도 양주시 옥정동 799번지","경기도 양주시 독바위로 288 (옥정동, 청미원농축산물판매장)","11480","청미원 눈썰매장","20190207171944","U","2019-02-09 02:40:00.0","","206616.645034989","479726.492296803","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","1","","Y","","","Y","","","","","","","",
"221","일반유원시설업","03_07_09_P","5590000","CDFI5271001990000001","19901229","","03","폐업","03","폐업","20060329","","","","031)855-7788","","482812","경기도 양주시 장흥면 일영리 44-18번지","경기도 양주시 장흥면 권율로 120","","(주)두리훼미리랜드","20090730152850","I","2018-08-31 23:59:59.0","","195565.233262979","469125.128528798","허가유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
"222","일반유원시설업","03_07_09_P","5590000","CDFI5271001992000001","19921229","","03","폐업","03","폐업","20060329","","","","031)855-7788","","482812","경기도 양주시 장흥면 일영리 44-18번지","경기도 양주시 장흥면 권율로 120","","(주)두리훼미리랜드","20090730152839","I","2018-08-31 23:59:59.0","","195565.233262979","469125.128528798","허가유원시설업","유원시설업","준주거지역","2","기타","","","유기장","2","","","","","","","","","","","","","5345","검사대상 8기종21대, 비대상 2기종114대","","Y","Y","Y","Y","","","","","","","5345",
