"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"715","유원시설업(기타)","03_07_08_P","4050000","CDFI5272002016000005","20160906","","03","폐업","03","폐업","20200603","","","","031-274-6528","","","경기도 용인시 기흥구 고매동 30-22번지","경기도 용인시 기흥구 기흥단지로 397 (고매동, 골드C.C클럽하우스관리사무소)","17087","EBS캠스토리 골드 캠빌리지","20200603191143","U","2020-06-05 02:40:00.0","","211986.723890687","413071.783853492","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"716","유원시설업(기타)","03_07_08_P","4050000","CDFI5272002014000002","20140529","","03","폐업","03","폐업","20171214","","","","031-203-1553","","446906","경기도 용인시 기흥구 서천동 814번지 에스비타운 705, 705호","경기도 용인시 기흥구 서천로127번길 3-3, 7층 (서천동, 에스비타운 704, 705호)","17108","노리파크","20171215100228","I","2018-08-31 23:59:59.0","","206358.094104339","414990.634626765","신고유원시설업","","","","","","","","","","","","","","","","","","","","","219.28","","1","","","","","","","","","","","219",
"717","유원시설업(기타)","03_07_08_P","4050000","CDFI5272002014000006","20141119","","03","폐업","03","폐업","20180228","","","","031-897-5999","","448808","경기도 용인시 수지구 죽전동 1178-1번지 그린프라자 301호","경기도 용인시 수지구 현암로125번길 6, 3층 301, 302호 (죽전동, 그린프라자)","16876","롤리폴리 용인죽전점","20180305182121","I","2018-08-31 23:59:59.0","","210878.900072523","425585.048816026","신고유원시설업","","","","","","","","","","","","","","","","","","","","","143.57","","","","","","","","","","","","","144",
"718","유원시설업(기타)","03_07_08_P","4050000","CDFI5272002014000007","20141120","","03","폐업","03","폐업","20180331","","","","070-4100-0343","","446908","경기도 용인시 기흥구 영덕동 985-1번지 이시티상가 A동 401호","경기도 용인시 기흥구 흥덕2로87번길 18, A동 401호 (영덕동, 이시티상가)","16954","키즈클럽 다즈","20180424174025","I","2018-08-31 23:59:59.0","","206306.301931615","419313.955217649","신고유원시설업","","","","","","","","","","","","","","","","","","","","","132","","4","","","","","","","","","","","132",
"719","유원시설업(기타)","03_07_08_P","4050000","CDFI5272002016000006","20160909","","03","폐업","03","폐업","20210908","","","","031-281-1178","","","경기도 용인시 기흥구 중동 848-2","경기도 용인시 기흥구 동백중앙로 203, 702호 (중동, 미주타운)","17006","아이점프","20210915094833","U","2021-09-17 02:40:00.0","","213392.269601512","418849.565575462","신고유원시설업","","","","","","","","","","","","","","","","","","","","","474","","","","","","","","","","","","","474",
"720","유원시설업(기타)","03_07_08_P","5600000","CDFI5272001997000001","19970320","","03","폐업","03","폐업","20061026","","","","","","487892","경기도 포천시 영북면 산정리 454-4번지","경기도 포천시 영북면 산정호수로 402","","한화국토개발(주)포천지점","20061101135226","I","2018-08-31 23:59:59.0","","227517.61144726","507014.18422547","신고유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
"721","유원시설업(기타)","03_07_08_P","5600000","CDFI5272002014000001","20140711","","03","폐업","03","폐업","20220222","","","","031-544-1798","","","경기도 포천시 소흘읍 송우리 729-2","경기도 포천시 소흘읍 송우로 79, 402호 (삼화프라자)","11177","점프노리","20220222130349","U","2022-02-24 02:40:00.0","","212276.929692676","480823.154155614","신고유원시설업","","준주거지역","1","학교정화(상대)","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","100","","1","","","","","","","0","","","","100",
"722","유원시설업(기타)","03_07_08_P","5600000","CDFI5272002016000002","20161124","","03","폐업","03","폐업","20180328","","","","","","","경기도 포천시 소흘읍 송우리 187번지","경기도 포천시 소흘읍 솔모루로 75","11175","송우놀이터","20180328090911","I","2018-08-31 23:59:59.0","","212828.64518435","480657.497307534","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","",
"723","유원시설업(기타)","03_07_08_P","5600000","CDFI5272002017000001","20171020","","03","폐업","03","폐업","20200221","","","","","","","경기도 포천시 소흘읍 송우리 729-1번지","경기도 포천시 소흘읍 태봉로 138, 301호 (희성RICH프라자)","11177","날아라방방이","20200221183059","U","2020-02-23 02:40:00.0","","212249.249955829","480832.606667303","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","",
"724","유원시설업(기타)","03_07_08_P","4140000","CDFI5272002010000001","20100809","","03","폐업","03","폐업","20100826","","","","031-832-0982","","413011","경기도 파주시 금촌동 64-60 201호","경기도 파주시 금정로 84 (금촌동)","10929","(주)엠에스21","20210702164302","U","2021-07-04 02:40:00.0","","179941.424937517","473330.387520199","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","",
"725","유원시설업(기타)","03_07_08_P","4140000","CDFI5272002014000001","20141230","","03","폐업","03","폐업","20210310","","","","835-7982","","486903","경기도 연천군 전곡읍 전곡리 333-32 나동동","경기도 연천군 전곡읍 은전로78번길 61","11034","도리도리 키즈카페","20210329150244","U","2021-03-31 02:40:00.0","","206048.97124613","502539.853698796","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"726","유원시설업(기타)","03_07_08_P","4140000","CDFI5272002015000001","20150121","","03","폐업","03","폐업","","","","","","","","경기도 연천군 전곡읍 전곡리 515번지","경기도 연천군 전곡읍 양연로 1510","","겨울축제 놀이랜드","20170630101104","I","2018-08-31 23:59:59.0","","205320.684903148","501301.057763832","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"727","유원시설업(기타)","03_07_08_P","4140000","CDFI5272002015000002","20150501","","03","폐업","03","폐업","20150506","","","","","","486903","경기도 연천군 전곡읍 전곡리 515번지","경기도 연천군 전곡읍 양연로 1510","486903","명인플레이","20150508181109","I","2018-08-31 23:59:59.0","","205320.684903148","501301.057763832","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"728","유원시설업(기타)","03_07_08_P","4140000","CDFI5272002017000001","20170502","","03","폐업","03","폐업","20170508","","","","","","","경기도 연천군 전곡읍 전곡리 515번지","경기도 연천군 전곡읍 양연로 1510","11027","명인플레이","20170510171414","I","2018-08-31 23:59:59.0","","205320.684903148","501301.057763832","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"729","유원시설업(기타)","03_07_08_P","3820000","CDFI5272002017000002","20170210","","03","폐업","03","폐업","20220923","","","","031-851-0022","","","경기도 의정부시 민락동 804","경기도 의정부시 오목로205번길 1, 7층 704,705호 (민락동)","11813","헬로방방","20220926151243","U","2022-09-28 02:40:00.0","","208575.947869593","471353.082423969","신고유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"730","유원시설업(기타)","03_07_08_P","3820000","CDFI5272002017000003","20170421","","03","폐업","03","폐업","20170508","","","","02-567-1160","","","경기도 의정부시 의정부동 168-54번지 신세계백화점 1층 입구주변","경기도 의정부시 평화로 525, 1층 (의정부동, 의정부민자역사)","11696","(주)뉴이즈컴","20170802105715","I","2018-08-31 23:59:59.0","","204011.301931196","470564.015529834","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","",
"731","유원시설업(기타)","03_07_08_P","3830000","CDFI5272002003000001","20030307","","03","폐업","03","폐업","20040316","","","","444-9861","","430830","경기도 안양시 만안구 안양동 627-287번지","경기도 안양시 만안구 안양로 275  (안양동)","","벽산랜드","20050214131927","I","2018-08-31 23:59:59.0","","193082.534905312","432743.351548433","신고유원시설업","유원시설업","상업지역","7","기타","","","근린생활시설","7","","","","","","","","","","","","","588.7","체린저,로버트,우주헬기,덤브링,우주선","","Y","Y","Y","Y","","","","","","","589",
"732","유원시설업(기타)","03_07_08_P","3830000","CDFI5272002011000001","20110714","","03","폐업","03","폐업","20120220","","","","","","430826","경기도 안양시 만안구 안양동 517-16번지 3층","경기도 안양시 만안구 안양로 142 (안양동,3층)","","영놀이랜드","20150226011901","I","2018-08-31 23:59:59.0","","193863.950824975","431683.51318846","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"733","유원시설업(기타)","03_07_08_P","3540000","CDFI5272002019000004","20190522","","03","폐업","03","폐업","20210906","","","","","","","인천광역시 부평구 삼산동 462-1 삼산지구 복합시설","인천광역시 부평구 체육관로 14, 삼성메디플러스 803호 (삼산동)","21344","에이스 멀티 맥스 VR","20210906190905","U","2021-09-08 02:40:00.0","","176320.411870751","445163.557119418","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"734","유원시설업(기타)","03_07_08_P","3400000","CDFI5272002019000003","20190522","","03","폐업","03","폐업","20191031","","","","051-721-3900","","","부산광역시 기장군 기장읍 대라리 38번지 지센","부산광역시 기장군 기장읍 차성남로51번길 30, 지센 8층","46066","꼬마대통령 기장점","20191031154658","U","2019-11-02 02:40:00.0","","401678.104349687","195948.163468922","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"735","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002019000008","20190607","","03","폐업","03","폐업","20210221","","","","","","","충청북도 충주시 연수동 1638","충청북도 충주시 연수동산로4길 36, 한솔빌딩 2층 (연수동)","27353","하늘놀이터","20210504155531","U","2021-05-06 02:40:00.0","","283943.214043","387235.232808","신고유원시설업","","","","","","","","2","","","","","","","","","","","","","156.08","","","","","","","","","","","","","156",
"736","유원시설업(기타)","03_07_08_P","3900000","CDFI5272002019000003","20190625","","03","폐업","03","폐업","20201201","","","","02-2060-8433","","","경기도 광명시 철산동 56-13 수지빌딩","경기도 광명시 광복로 62, 수지빌딩 5층 (철산동)","14209","점프아이","20201202180048","U","2020-12-04 02:40:00.0","","188027.269225853","443055.111378155","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","트램폴린","","","","","","","","","","","","",
"737","유원시설업(기타)","03_07_08_P","3510500","CDFI5272002019000002","20190626","","03","폐업","03","폐업","20200916","","","","","","","인천광역시 미추홀구 학익동 695-1","인천광역시 미추홀구 한나루로 349, 3층 (학익동)","22206","블링스타","20200917181946","U","2020-09-19 02:40:00.0","","169995.65740034","437511.424932182","신고유원시설업","","","","","","","","","","","","","","","","","","","","","284.35","","0","","","","","","","","","","","284",
